time,exit_time,direction,entry,exit,lot,pnl,result,regime,ai_score,spread,slippage
2025-05-16 10:00,2025-05-16 11:30,SELL,3201.74498,3157.13919,0.01,44.61,TP,HIGH_VOLATILITY,0.7923,0.5,0.1
2025-05-20 02:00,2025-05-20 08:30,SELL,3211.04145,3235.26987,0.01,-24.23,SL,HIGH_VOLATILITY,0.7641,0.5,0.16
2025-05-21 19:00,2025-05-22 10:00,BUY,3324.61413,3299.25258,0.01,-25.36,SL,HIGH_VOLATILITY,0.8712,0.5,0.11
2025-06-03 20:00,2025-06-04 01:00,BUY,3353.87626,3348.09224,0.03,-17.35,SL,HIGH_VOLATILITY,0.8944,0.5,0.12
2025-06-05 09:00,2025-06-05 15:00,BUY,3387.92392,3362.77391,0.01,-25.15,SL,HIGH_VOLATILITY,0.8802,0.5,0.19
2025-06-10 01:00,2025-06-10 06:30,SELL,3310.91126,3329.94643,0.01,-19.04,SL,HIGH_VOLATILITY,0.8905,0.5,0.17
2025-06-25 09:00,2025-06-25 23:30,SELL,3322.7585,3338.89173,0.01,-16.13,SL,HIGH_VOLATILITY,0.8746,0.5,0.15
2025-06-30 11:00,2025-06-30 16:00,SELL,3275.90335,3291.65178,0.01,-15.75,SL,HIGH_VOLATILITY,0.7919,0.5,0.17
2025-07-02 05:00,2025-07-02 06:30,BUY,3342.85117,3332.75775,0.01,-10.09,SL,HIGH_VOLATILITY,0.7501,0.5,0.12
2025-07-03 05:30,2025-07-03 11:30,BUY,3359.28423,3343.42403,0.01,-15.86,SL,HIGH_VOLATILITY,0.7585,0.5,0.02
2025-07-07 09:00,2025-07-07 13:30,SELL,3307.61124,3315.90946,0.02,-16.6,SL,HIGH_VOLATILITY,0.8271,0.5,0.08
2025-07-13 22:00,2025-07-14 12:30,BUY,3370.52945,3351.16761,0.01,-19.36,SL,HIGH_VOLATILITY,0.8715,0.5,0.04
2025-07-15 03:30,2025-07-15 13:00,BUY,3357.84736,3344.29347,0.01,-13.55,SL,HIGH_VOLATILITY,0.7558,0.5,0.14
2025-07-21 04:30,2025-07-21 12:30,BUY,3357.79623,3384.19244,0.01,26.4,TP,HIGH_VOLATILITY,0.8264,0.5,0.02
2025-07-23 08:30,2025-07-23 13:00,BUY,3428.38132,3417.39553,0.01,-10.99,SL,HIGH_VOLATILITY,0.793,0.5,0.03
2025-07-31 14:00,2025-08-01 12:30,SELL,3296.66073,3314.02063,0.01,-17.36,SL,HIGH_VOLATILITY,0.8271,0.5,0.03
2025-08-04 11:00,2025-08-05 11:30,BUY,3367.63298,3350.69294,0.01,-16.94,SL,HIGH_VOLATILITY,0.8376,0.5,0.2
