time,exit_time,direction,entry,exit,lot,pnl,result,regime,ai_score,spread,slippage
2025-07-09 00:50,2025-07-09 04:10,SELL,3305.88426,3295.68414,0.02,20.4,SL,HIGH_VOLATILITY,0.8119,0.5,0.17
2025-07-10 22:35,2025-07-11 00:55,BUY,3324.78566,3330.4698,0.02,11.37,SL,HIGH_VOLATILITY,0.8195,0.5,0.17
2025-07-11 07:05,2025-07-11 08:30,BUY,3331.83043,3337.39299,0.02,11.13,SL,HIGH_VOLATILITY,0.8524,0.5,0.04
2025-07-14 01:25,2025-07-14 02:05,BUY,3361.33323,3355.80488,0.02,-11.06,SL,HIGH_VOLATILITY,0.8133,0.5,0.12
2025-07-14 04:15,2025-07-14 05:25,BUY,3354.35558,3354.35511,0.02,-0.0,SL,HIGH_VOLATILITY,0.8713,0.5,0.06
2025-07-15 02:45,2025-07-15 11:45,BUY,3348.8953,3355.60803,0.02,13.43,SL,HIGH_VOLATILITY,0.8281,0.5,0.13
2025-07-16 23:40,2025-07-17 00:45,BUY,3346.25782,3341.13348,0.02,-10.25,SL,HIGH_VOLATILITY,0.7564,0.5,0.08
2025-07-17 04:35,2025-07-17 06:20,SELL,3343.82721,3330.26497,0.02,27.12,TP,HIGH_VOLATILITY,0.7916,0.5,0.18
2025-07-18 02:15,2025-07-18 05:10,SELL,3343.46689,3339.88062,0.03,10.76,SL,HIGH_VOLATILITY,0.759,0.5,0.11
2025-07-18 17:20,2025-07-20 22:05,BUY,3352.02903,3346.8204,0.02,-10.42,SL,HIGH_VOLATILITY,0.7557,0.5,0.1
2025-07-20 22:10,2025-07-21 03:50,BUY,3346.94674,3351.27376,0.02,8.65,SL,HIGH_VOLATILITY,0.777,0.5,0.07
2025-07-21 04:10,2025-07-21 05:10,BUY,3351.27142,3362.79572,0.03,34.57,TP,HIGH_VOLATILITY,0.7615,0.5,0.04
2025-07-21 10:40,2025-07-21 12:00,BUY,3363.57549,3376.52742,0.03,38.86,TP,HIGH_VOLATILITY,0.8349,0.5,0.15
2025-07-21 23:45,2025-07-22 00:05,BUY,3395.97352,3390.51634,0.02,-10.91,SL,HIGH_VOLATILITY,0.866,0.5,0.05
2025-07-22 00:20,2025-07-22 01:40,BUY,3393.39535,3387.5658,0.02,-11.66,SL,HIGH_VOLATILITY,0.8816,0.5,0.14
2025-07-22 02:05,2025-07-22 05:15,BUY,3387.33088,3387.33012,0.02,-0.0,SL,HIGH_VOLATILITY,0.8345,0.5,0.09
2025-07-22 05:50,2025-07-22 09:25,BUY,3385.26375,3385.26187,0.02,-0.0,SL,HIGH_VOLATILITY,0.8945,0.5,0.07
2025-07-22 09:35,2025-07-22 14:00,BUY,3385.85612,3409.45788,0.02,47.2,SL,HIGH_VOLATILITY,0.8231,0.5,0.01
2025-07-22 23:35,2025-07-23 00:25,BUY,3428.69999,3433.83968,0.02,10.28,SL,RANGING,0.8662,0.5,0.2
2025-07-23 00:55,2025-07-23 01:15,BUY,3428.86777,3422.95633,0.02,-11.82,SL,HIGH_VOLATILITY,0.8968,0.5,0.08
2025-07-23 01:35,2025-07-23 03:35,BUY,3421.85788,3425.28663,0.03,10.29,SL,HIGH_VOLATILITY,0.8059,0.5,0.19
2025-07-23 05:05,2025-07-23 05:45,BUY,3422.30356,3416.68347,0.02,-11.24,SL,HIGH_VOLATILITY,0.883,0.5,0.16
2025-07-23 10:40,2025-07-23 12:30,BUY,3422.93718,3422.93584,0.02,-0.0,SL,HIGH_VOLATILITY,0.7796,0.5,0.12
2025-07-24 18:35,2025-07-25 00:35,SELL,3372.93578,3372.93733,0.02,-0.0,SL,HIGH_VOLATILITY,0.8253,0.5,0.02
2025-07-25 00:55,2025-07-25 01:45,SELL,3372.21991,3369.11861,0.03,9.3,SL,HIGH_VOLATILITY,0.7911,0.5,0.01
2025-07-25 01:50,2025-07-25 13:35,SELL,3370.64344,3347.06494,0.02,47.16,SL,HIGH_VOLATILITY,0.807,0.5,0.06
2025-07-25 17:55,2025-07-27 23:00,SELL,3335.8739,3330.36654,0.02,11.01,SL,HIGH_VOLATILITY,0.8337,0.5,0.01
2025-07-28 01:20,2025-07-28 02:25,SELL,3337.923,3334.25004,0.03,11.02,SL,HIGH_VOLATILITY,0.7909,0.5,0.1
2025-07-28 03:15,2025-07-28 04:00,SELL,3338.58561,3343.46321,0.03,-14.63,SL,HIGH_VOLATILITY,0.8454,0.5,0.14
2025-07-28 12:00,2025-07-28 13:40,SELL,3337.76981,3322.72401,0.02,30.09,TP,HIGH_VOLATILITY,0.7752,0.5,0.12
2025-07-29 01:40,2025-07-29 04:45,SELL,3319.73058,3315.23563,0.03,13.48,SL,HIGH_VOLATILITY,0.7748,0.5,0.04
2025-07-29 05:50,2025-07-29 07:20,SELL,3319.66998,3315.93308,0.03,11.21,SL,HIGH_VOLATILITY,0.8546,0.5,0.0
2025-07-31 03:20,2025-07-31 06:05,SELL,3297.76694,3303.1513,0.02,-10.77,SL,HIGH_VOLATILITY,0.8311,0.5,0.11
2025-07-31 22:35,2025-08-01 00:25,SELL,3293.72581,3290.06622,0.03,10.98,SL,HIGH_VOLATILITY,0.8595,0.5,0.02
2025-08-01 03:10,2025-08-01 05:45,SELL,3296.03465,3296.03585,0.03,-0.0,SL,HIGH_VOLATILITY,0.7689,0.5,0.13
2025-08-04 00:20,2025-08-04 00:55,BUY,3355.08079,3350.39337,0.03,-14.06,SL,HIGH_VOLATILITY,0.8764,0.5,0.18
2025-08-04 01:20,2025-08-04 07:30,BUY,3346.58622,3352.24629,0.02,11.32,SL,HIGH_VOLATILITY,0.8914,0.5,0.12
2025-08-04 20:30,2025-08-05 01:25,BUY,3375.06806,3378.73156,0.03,10.99,SL,HIGH_VOLATILITY,0.8961,0.5,0.11
2025-08-05 02:15,2025-08-05 03:15,BUY,3378.75546,3373.10307,0.02,-11.3,SL,HIGH_VOLATILITY,0.8146,0.5,0.15
2025-08-05 03:30,2025-08-05 05:05,BUY,3373.60786,3369.31885,0.03,-12.87,SL,HIGH_VOLATILITY,0.7805,0.5,0.09
2025-08-05 05:25,2025-08-05 06:15,BUY,3369.37614,3369.3745,0.03,-0.0,SL,HIGH_VOLATILITY,0.7603,0.5,0.01
2025-08-05 06:20,2025-08-05 08:40,BUY,3369.53807,3369.53725,0.03,-0.0,SL,HIGH_VOLATILITY,0.8599,0.5,0.11
2025-08-06 01:55,2025-08-06 07:20,BUY,3376.1604,3370.18641,0.02,-11.95,SL,HIGH_VOLATILITY,0.7718,0.5,0.14
2025-08-06 07:30,2025-08-06 08:05,BUY,3371.12697,3371.12632,0.02,-0.0,SL,HIGH_VOLATILITY,0.7605,0.5,0.1
2025-08-07 03:40,2025-08-07 05:40,BUY,3377.56308,3372.94342,0.03,-13.86,SL,HIGH_VOLATILITY,0.754,0.5,0.11
2025-08-11 23:30,2025-08-12 00:40,SELL,3348.79366,3354.18079,0.02,-10.77,SL,HIGH_VOLATILITY,0.7971,0.5,0.13
2025-08-12 01:10,2025-08-12 01:40,SELL,3356.505,3351.36202,0.02,10.29,SL,HIGH_VOLATILITY,0.78,0.5,0.0
2025-08-12 05:05,2025-08-12 07:30,SELL,3354.48801,3349.6518,0.03,14.51,SL,HIGH_VOLATILITY,0.861,0.5,0.2
2025-08-12 22:15,2025-08-13 01:05,SELL,3352.1753,3347.43,0.02,9.49,SL,HIGH_VOLATILITY,0.8024,0.5,0.07
2025-08-13 01:40,2025-08-13 06:15,SELL,3349.56641,3355.1773,0.02,-11.22,SL,HIGH_VOLATILITY,0.7553,0.5,0.06
2025-08-14 07:00,2025-08-14 07:45,SELL,3365.60858,3351.61125,0.03,41.99,TP,HIGH_VOLATILITY,0.7829,0.5,0.04
2025-08-14 23:50,2025-08-15 03:00,SELL,3335.02378,3340.98459,0.02,-11.92,SL,HIGH_VOLATILITY,0.7801,0.5,0.12
2025-08-15 11:35,2025-08-15 12:35,SELL,3343.09718,3338.3477,0.02,9.5,SL,HIGH_VOLATILITY,0.7587,0.5,0.18
2025-08-15 19:30,2025-08-18 00:10,SELL,3337.68767,3332.23476,0.02,10.91,SL,HIGH_VOLATILITY,0.8994,0.5,0.13
2025-08-18 17:40,2025-08-19 00:10,SELL,3334.28649,3334.28688,0.02,-0.0,SL,HIGH_VOLATILITY,0.8497,0.5,0.15
2025-08-19 00:15,2025-08-19 01:00,SELL,3338.35141,3335.54033,0.04,11.24,SL,HIGH_VOLATILITY,0.7702,0.5,0.16
2025-08-19 02:50,2025-08-19 07:10,SELL,3336.05782,3341.79092,0.02,-11.47,SL,HIGH_VOLATILITY,0.8479,0.5,0.02
2025-08-19 22:15,2025-08-20 05:50,SELL,3316.44395,3322.26515,0.02,-11.64,SL,HIGH_VOLATILITY,0.8852,0.5,0.01
2025-08-20 06:40,2025-08-20 11:10,SELL,3324.31428,3328.94501,0.03,-13.89,SL,HIGH_VOLATILITY,0.7579,0.5,0.07
2025-08-21 08:00,2025-08-21 12:00,SELL,3339.80306,3335.878,0.03,11.78,SL,HIGH_VOLATILITY,0.7861,0.5,0.19
2025-08-22 00:25,2025-08-22 07:05,SELL,3337.6969,3332.72587,0.03,14.91,SL,HIGH_VOLATILITY,0.8339,0.5,0.01
2025-08-22 09:40,2025-08-22 12:45,SELL,3330.52717,3325.99296,0.03,13.6,SL,HIGH_VOLATILITY,0.8401,0.5,0.08
2025-08-25 00:30,2025-08-25 02:05,BUY,3364.89934,3360.5158,0.03,-13.15,SL,HIGH_VOLATILITY,0.8454,0.5,0.13
2025-08-25 02:10,2025-08-25 04:05,BUY,3360.66031,3364.31855,0.04,14.63,SL,HIGH_VOLATILITY,0.8437,0.5,0.13
2025-08-25 05:00,2025-08-25 08:05,BUY,3364.92817,3364.92776,0.04,-0.0,SL,HIGH_VOLATILITY,0.8771,0.5,0.02
2025-08-25 08:15,2025-08-25 12:15,BUY,3365.23326,3368.37352,0.03,9.42,SL,HIGH_VOLATILITY,0.8188,0.5,0.13
2025-08-25 12:55,2025-08-25 14:10,BUY,3364.53646,3374.06397,0.04,38.11,TP,HIGH_VOLATILITY,0.8532,0.5,0.05
2025-08-25 16:40,2025-08-25 19:05,BUY,3373.29433,3368.17488,0.03,-15.36,SL,HIGH_VOLATILITY,0.8213,0.5,0.03
2025-08-25 19:15,2025-08-25 20:10,BUY,3368.25214,3365.12182,0.04,-12.52,SL,HIGH_VOLATILITY,0.7935,0.5,0.11
2025-08-26 17:35,2025-08-27 01:10,BUY,3381.82688,3386.21016,0.03,13.15,SL,HIGH_VOLATILITY,0.7907,0.5,0.19
2025-08-27 01:25,2025-08-27 03:30,BUY,3384.79556,3381.71978,0.04,-12.3,SL,HIGH_VOLATILITY,0.8926,0.5,0.16
2025-08-27 04:00,2025-08-27 04:50,BUY,3379.82486,3374.324,0.02,-11.0,SL,HIGH_VOLATILITY,0.8185,0.5,0.09
2025-08-27 05:00,2025-08-27 06:40,BUY,3375.29815,3378.62435,0.03,9.98,SL,HIGH_VOLATILITY,0.8544,0.5,0.01
2025-08-28 01:05,2025-08-28 02:10,BUY,3390.42243,3384.8444,0.02,-11.16,SL,HIGH_VOLATILITY,0.8678,0.5,0.04
2025-08-28 02:15,2025-08-28 11:25,BUY,3387.08585,3402.58272,0.03,46.49,TP,HIGH_VOLATILITY,0.8676,0.5,0.08
2025-08-28 20:35,2025-08-29 00:25,BUY,3417.31227,3413.0758,0.03,-12.71,SL,HIGH_VOLATILITY,0.8632,0.5,0.03
2025-08-29 00:35,2025-08-29 01:20,BUY,3414.32579,3410.83232,0.04,-13.97,SL,HIGH_VOLATILITY,0.7617,0.5,0.18
2025-08-29 01:40,2025-08-29 10:30,BUY,3410.54082,3405.72376,0.03,-14.45,SL,HIGH_VOLATILITY,0.8051,0.5,0.08
2025-08-29 10:45,2025-08-29 13:35,BUY,3407.10902,3422.56875,0.03,46.38,TP,HIGH_VOLATILITY,0.8143,0.5,0.0
2025-09-01 00:20,2025-09-01 01:20,BUY,3443.98644,3438.32687,0.02,-11.32,SL,RANGING,0.8581,0.5,0.14
2025-09-01 16:25,2025-09-02 00:40,BUY,3474.15404,3479.64512,0.02,10.98,SL,HIGH_VOLATILITY,0.7597,0.5,0.0
2025-09-04 20:45,2025-09-05 00:15,BUY,3545.11623,3550.02601,0.03,14.73,SL,HIGH_VOLATILITY,0.8728,0.5,0.02
2025-09-05 07:35,2025-09-05 11:50,BUY,3547.8635,3547.86172,0.03,-0.01,SL,HIGH_VOLATILITY,0.8706,0.5,0.05
2025-09-08 01:25,2025-09-08 03:25,BUY,3585.97784,3585.97642,0.02,-0.0,SL,HIGH_VOLATILITY,0.8333,0.5,0.18
2025-09-08 03:45,2025-09-08 13:30,BUY,3583.42587,3621.38233,0.02,75.91,SL,HIGH_VOLATILITY,0.8749,0.5,0.09
2025-09-08 22:35,2025-09-09 01:20,BUY,3629.86098,3645.48506,0.03,46.87,TP,HIGH_VOLATILITY,0.8921,0.5,0.2
2025-09-09 03:35,2025-09-09 06:05,BUY,3643.58985,3649.49577,0.03,17.72,SL,HIGH_VOLATILITY,0.7805,0.5,0.18
2025-09-10 23:00,2025-09-11 00:50,BUY,3638.82711,3642.99596,0.03,12.51,SL,HIGH_VOLATILITY,0.7564,0.5,0.01
2025-09-12 00:10,2025-09-12 08:10,BUY,3633.43636,3645.87384,0.03,37.31,SL,HIGH_VOLATILITY,0.7894,0.5,0.14
2025-09-12 08:55,2025-09-12 12:00,BUY,3641.08036,3646.18358,0.03,15.31,SL,HIGH_VOLATILITY,0.8308,0.5,0.04
2025-09-12 12:30,2025-09-12 15:10,BUY,3639.23914,3644.65607,0.03,16.25,SL,HIGH_VOLATILITY,0.8628,0.5,0.01
2025-09-12 16:05,2025-09-12 20:05,BUY,3642.99102,3642.99015,0.03,-0.0,SL,HIGH_VOLATILITY,0.8489,0.5,0.1
2025-09-12 20:10,2025-09-14 22:20,BUY,3642.1925,3642.19144,0.05,-0.01,SL,HIGH_VOLATILITY,0.7857,0.5,0.05
2025-09-15 00:35,2025-09-15 01:00,BUY,3633.76947,3628.97385,0.03,-14.39,SL,HIGH_VOLATILITY,0.7842,0.5,0.05
2025-09-15 05:55,2025-09-15 06:50,BUY,3643.70047,3638.28477,0.03,-16.25,SL,HIGH_VOLATILITY,0.8445,0.5,0.05
2025-09-15 06:55,2025-09-15 08:50,BUY,3636.66954,3640.82493,0.04,16.62,SL,HIGH_VOLATILITY,0.7793,0.5,0.15
2025-09-15 09:35,2025-09-15 10:45,BUY,3637.51268,3641.94359,0.03,13.29,SL,HIGH_VOLATILITY,0.8629,0.5,0.07
2025-09-16 01:40,2025-09-16 05:40,BUY,3677.6748,3681.60046,0.03,11.78,SL,HIGH_VOLATILITY,0.8322,0.5,0.08
2025-09-16 05:50,2025-09-16 08:10,BUY,3680.85428,3694.3558,0.04,54.01,TP,HIGH_VOLATILITY,0.7507,0.5,0.13
2025-09-17 00:50,2025-09-17 01:20,BUY,3691.67641,3688.53774,0.05,-15.69,SL,HIGH_VOLATILITY,0.8743,0.5,0.14
2025-09-17 02:05,2025-09-17 05:20,BUY,3677.79156,3681.82433,0.03,12.1,SL,HIGH_VOLATILITY,0.7979,0.5,0.06
2025-09-19 00:50,2025-09-19 01:05,SELL,3640.13009,3645.45698,0.03,-15.98,SL,HIGH_VOLATILITY,0.7836,0.5,0.09
2025-09-19 01:15,2025-09-19 02:05,SELL,3648.65036,3642.95461,0.03,17.09,SL,HIGH_VOLATILITY,0.8719,0.5,0.06
2025-09-19 03:40,2025-09-19 05:05,SELL,3655.34424,3661.21668,0.03,-17.62,SL,HIGH_VOLATILITY,0.8997,0.5,0.08
2025-09-24 10:50,2025-09-24 12:10,BUY,3761.07555,3766.0226,0.03,14.84,SL,HIGH_VOLATILITY,0.8276,0.5,0.15
2025-10-01 01:05,2025-10-01 02:20,BUY,3859.32574,3864.81422,0.03,16.47,SL,HIGH_VOLATILITY,0.8773,0.5,0.07
2025-12-04 23:45,2025-12-05 00:30,BUY,4204.34913,4204.34748,0.03,-0.0,SL,HIGH_VOLATILITY,0.7653,0.5,0.01
2025-12-05 08:55,2025-12-05 11:00,BUY,4220.56969,4220.56895,0.03,-0.0,SL,HIGH_VOLATILITY,0.8803,0.5,0.07
2025-12-09 01:10,2025-12-09 03:00,SELL,4196.21167,4191.11462,0.03,15.29,SL,HIGH_VOLATILITY,0.7851,0.5,0.13
2025-12-10 03:50,2025-12-10 06:00,BUY,4204.56744,4209.48645,0.03,14.76,SL,HIGH_VOLATILITY,0.8486,0.5,0.14
2025-12-10 11:55,2025-12-10 13:45,SELL,4197.21597,4203.20351,0.03,-17.96,SL,HIGH_VOLATILITY,0.8155,0.5,0.0
